ENSG	GENE	SCORE
ENSG00000048545	GUCA1A	0.0011691585891639988
ENSG00000048649	RSF1	0.0016496603145697009
ENSG00000048707	VPS13D	0.0037786356429023726
ENSG00000048740	CELF2	0.0006024466281360219
ENSG00000048828	FAM120A	0.0006580631672932213
ENSG00000048991	R3HDM1	0.0023547963337477995
ENSG00000049089	COL9A2	0.0009203541228544054
ENSG00000049130	KITLG	0.0006892749836424628
ENSG00000049167	ERCC8	0.00045205738933873363
ENSG00000049192	ADAMTS6	0.0005460023987780005
ENSG00000049245	VAMP3	0.0003130842071641382
ENSG00000049246	PER3	0.0025512855688702984
ENSG00000049247	UTS2	0.0
ENSG00000049249	TNFRSF9	6.555776701588911e-05
ENSG00000049283	EPN3	0.000582643915549852
ENSG00000049323	LTBP1	0.0004622187370841857
ENSG00000049449	RCN1	0.0020687154340066627
ENSG00000049540	ELN	0.0006470847636137478
ENSG00000049541	RFC2	0.0018018675139046536
ENSG00000049618	ARID1B	0.0018668117288598296
ENSG00000049656	CLPTM1L	0.00039022570376801013
ENSG00000049759	NEDD4L	0.0005082697609850584
ENSG00000049768	FOXP3	0.0011361877609488147
ENSG00000049769	PPP1R3F	0.0018226141082777758
ENSG00000049860	HEXB	0.00045103749425834394
ENSG00000049883	PTCD2	0.0006034252078279678
ENSG00000050130	JKAMP	0.0019413981560774118
ENSG00000050165	DKK3	0.0013519493472813338
ENSG00000050327	ARHGEF5	0.0016069712171429273
ENSG00000050344	NFE2L3	0.003324491642842986
ENSG00000050393	MCUR1	0.00044968133647671493
ENSG00000050405	LIMA1	0.0012810290529614576
ENSG00000050426	LETMD1	0.0003247074496357527
ENSG00000050438	SLC4A8	0.00034320153713451873
ENSG00000050555	LAMC3	0.001114796842330179
ENSG00000050628	PTGER3	0.001885856540638997
ENSG00000050730	TNIP3	0.001970084533923
ENSG00000050748	MAPK9	0.002258913809328078
ENSG00000050767	COL23A1	0.0006521852815239981
ENSG00000050820	BCAR1	0.000760869948180698
ENSG00000051009	FHIP1B	0.0005801853408229363
ENSG00000051108	HERPUD1	0.0006262030974539812
ENSG00000051128	HOMER3	0.009846972216337235
ENSG00000051180	RAD51	0.0004905920695819077
ENSG00000051341	POLQ	0.00038916923131182557
ENSG00000051382	PIK3CB	0.0002880845238451002
ENSG00000051523	CYBA	0.00038687612095600343
ENSG00000051596	THOC3	0.002393094779108651
ENSG00000051620	HEBP2	0.0030560505908852065
ENSG00000051825	MPHOSPH9	0.08966717303405858
ENSG00000052126	PLEKHA5	0.0029403111773262935
ENSG00000052723	SIKE1	0.002392454735627325
ENSG00000052749	RRP12	0.0006820689791311452
ENSG00000052795	FNIP2	0.00034811575824278407
ENSG00000052802	MSMO1	0.0006075631966950823
ENSG00000052841	TTC17	0.0008664352594678348
ENSG00000052850	ALX4	0.0009835598609697627
ENSG00000053254	FOXN3	0.0007393071318801958
ENSG00000053371	AKR7A2	0.0006088373004331515
ENSG00000053372	MRTO4	0.0007833716344975983
ENSG00000053438	NNAT	0.00013349058917810908
ENSG00000053501	USE1	0.0013722860069265153
ENSG00000053524	MCF2L2	0.00217642479992719
ENSG00000053702	NRIP2	0.0034089657790445926
ENSG00000053747	LAMA3	0.0034715213257641153
ENSG00000053770	AP5M1	0.00035887155695490947
ENSG00000053900	ANAPC4	0.0016919585841606022
ENSG00000053918	KCNQ1	0.001815371467728255
ENSG00000054116	TRAPPC3	0.0007867269421240053
ENSG00000054118	THRAP3	0.0016081688038411812
ENSG00000054148	PHPT1	0.0007381167804396682
ENSG00000054179	ENTPD2	0.0010542445729697647
ENSG00000054219	LY75	8.739718225569959e-05
ENSG00000054267	ARID4B	0.004784623536352228
ENSG00000054277	OPN3	0.00045679566983380937
ENSG00000054282	SDCCAG8	0.002916903524464942
ENSG00000054356	PTPRN	0.0007284302682819543
ENSG00000054598	FOXC1	0.0004514834251949651
ENSG00000054611	TBC1D22A	0.0017978715661683964
ENSG00000054654	SYNE2	0.0015910032366264204
ENSG00000054690	PLEKHH1	0.0002727099615640327
ENSG00000054793	ATP9A	0.00034906746736851346
ENSG00000054796	SPO11	0.00010797236768667062
ENSG00000054938	CHRDL2	0.0005391448933096399
ENSG00000054965	FAM168A	0.001374668528796974
ENSG00000054983	GALC	0.00019726946152331948
ENSG00000055044	NOP58	0.0006327850076104369
ENSG00000055070	SZRD1	0.000313063804696867
ENSG00000055118	KCNH2	0.0004122398363506363
ENSG00000055130	CUL1	0.0008992359507828951
ENSG00000055147	FAM114A2	0.0004535655514246173
ENSG00000055163	CYFIP2	0.000530285728018498
ENSG00000055208	TAB2	0.001379370924723844
ENSG00000055211	GINM1	8.739718134620489e-05
ENSG00000055332	EIF2AK2	0.0008509241743013263
ENSG00000055483	USP36	0.000571955226632781
ENSG00000055609	KMT2C	0.0010509963815366063
ENSG00000055813	CCDC85A	0.005002941976499642
ENSG00000055917	PUM2	0.004800501152431025
ENSG00000055950	MRPL43	0.0016629728306725156
ENSG00000055955	ITIH4	0.000491028151827777
ENSG00000055957	ITIH1	0.0001332499514319352
ENSG00000056050	HPF1	0.0021902630389831756
ENSG00000056097	ZFR	0.0016676249706506496
ENSG00000056277	ZNF280C	0.0004808097360182728
ENSG00000056291	NPFFR2	9.847598414580716e-05
ENSG00000056487	PHF21B	0.0016865951895397302
ENSG00000056586	RC3H2	0.001185648226964986
ENSG00000056736	IL17RB	0.0007133352066830412
ENSG00000056972	TRAF3IP2	0.002013681679727597
ENSG00000056998	GYG2	0.0010670078640941938
ENSG00000057019	DCBLD2	0.00012843399781559128
ENSG00000057149	SERPINB3	0.00023236007564264582
ENSG00000057252	SOAT1	0.0002968973232100325
ENSG00000057294	PKP2	0.002920948604696605
ENSG00000057468	MSH4	0.000737127088541456
ENSG00000057593	F7	0.0004073743903063587
ENSG00000057608	GDI2	0.0005146001362845709
ENSG00000057657	PRDM1	0.0005622157307243469
ENSG00000057663	ATG5	0.0023593245357460546
ENSG00000057704	TMCC3	0.003307265294552053
ENSG00000057757	PITHD1	0.0008385220016862149
ENSG00000057935	MTA3	0.0009516946613530308
ENSG00000058056	USP13	0.0009651763489273435
ENSG00000058063	ATP11B	0.0070416305065919005
ENSG00000058085	LAMC2	0.0036553061099766637
ENSG00000058091	CDK14	0.00044787724527850514
ENSG00000058262	SEC61A1	0.0005526811305571755
ENSG00000058272	PPP1R12A	0.000698894458992072
ENSG00000058335	RASGRF1	0.0006018968388161738
ENSG00000058404	CAMK2B	0.0012228918681103096
ENSG00000058453	CROCC	0.0001547052006571903
ENSG00000058600	POLR3E	0.0004957010871748935
ENSG00000058668	ATP2B4	0.0014120316659500531
ENSG00000058673	ZC3H11A	0.0019102453386494744
ENSG00000058729	RIOK2	0.0006114187447110453
ENSG00000058799	YIPF1	0.00013401382307165477
ENSG00000058804	NDC1	0.003704642314914963
ENSG00000059122	FLYWCH1	0.0021044424302090192
ENSG00000059145	UNKL	0.0014517641068323428
ENSG00000059377	TBXAS1	0.00044864944152323005
ENSG00000059378	PARP12	0.000296134865948261
ENSG00000059573	ALDH18A1	0.0005077113505649322
ENSG00000059588	TARBP1	0.0032461930866247712
ENSG00000059691	GATB	0.0010060492729735415
ENSG00000059728	MXD1	0.0005970878228254151
ENSG00000059758	CDK17	0.0019195980198674079
ENSG00000059769	DNAJC25	0.0003276884530123425
ENSG00000059804	SLC2A3	0.00043465066369208216
ENSG00000059915	PSD	0.0003162530449571932
ENSG00000060069	CTDP1	0.000971867546240901
ENSG00000060138	YBX3	0.0004992061424218264
ENSG00000060140	STYK1	0.0033649846254775184
ENSG00000060237	WNK1	0.002323750108871536
ENSG00000060339	CCAR1	0.0007782117741044203
ENSG00000060491	OGFR	0.0004883633644112706
ENSG00000060558	GNA15	0.0003268311195370188
ENSG00000060566	CREB3L3	0.0006336281353469531
ENSG00000060642	PIGV	0.00041580147831155045
ENSG00000060656	PTPRU	0.0003948236169435404
ENSG00000060688	SNRNP40	0.0013898153374611866
ENSG00000060709	RIMBP2	0.0007794903033300216
ENSG00000060762	MPC1	0.0002143263657217176
ENSG00000060971	ACAA1	0.0012521906814981776
ENSG00000060982	BCAT1	0.0006137489590400946
ENSG00000061273	HDAC7	0.017759125621751082
ENSG00000061337	LZTS1	0.010918096666728161
ENSG00000061455	PRDM6	0.0024217272318765026
ENSG00000061492	WNT8A	0.0006025601398960134
ENSG00000061656	SPAG4	0.00011405715281398443
ENSG00000061676	NCKAP1	0.0006282178330820898
ENSG00000061794	MRPS35	0.000389058921882679
ENSG00000061918	GUCY1B1	0.0002708347956286161
ENSG00000061936	SFSWAP	0.00019957936547143618
ENSG00000061938	TNK2	0.0005100446437609207
ENSG00000061987	MON2	0.0013718741111006238
ENSG00000062096	ARSF	0.0005483615759658278
ENSG00000062194	GPBP1	0.0028731782392696914
ENSG00000062282	DGAT2	0.00018580762889541802
ENSG00000062524	LTK	0.000979538480123665
ENSG00000062582	MRPS24	0.0004593657911300397
ENSG00000062598	ELMO2	0.00023365678043774096
ENSG00000062650	WAPL	0.000609458741337221
ENSG00000062716	VMP1	0.002557933080765906
ENSG00000062725	APPBP2	0.0009479245177317352
ENSG00000062822	POLD1	0.0007248177810197376
ENSG00000063015	SEZ6	0.00037191937099123606
ENSG00000063046	EIF4B	0.0008392553768317157
ENSG00000063169	BICRA	0.0005150748675077921
ENSG00000063176	SPHK2	0.0008978152948202478
ENSG00000063177	RPL18	0.0010552053463470656
ENSG00000063241	ISOC2	0.0005208192903864983
ENSG00000063244	U2AF2	0.001549909325376575
ENSG00000063245	EPN1	0.0005260777170406072
ENSG00000063322	MED29	0.0009482373754963191
ENSG00000063515	GSC2	0.0010084137038575136
ENSG00000063587	ZNF275	0.0020090762991458178
ENSG00000063601	MTMR1	0.0004317419600283756
ENSG00000063660	GPC1	0.00042706923863988777
ENSG00000063761	ADCK1	0.0009626199091599119
ENSG00000063854	HAGH	0.0007861102069455228
ENSG00000064012	CASP8	0.000825595217065711
ENSG00000064042	LIMCH1	0.0005513375101600104
ENSG00000064102	INTS13	0.0006484047048616048
ENSG00000064195	DLX3	0.0005423393743058114
ENSG00000064199	SPA17	0.00313144629353701
ENSG00000064218	DMRT3	0.014729806914147048
ENSG00000064270	ATP2C2	0.0002402072038876213
ENSG00000064300	NGFR	0.0004764609495850891
ENSG00000064309	CDON	0.00031899312830319104
ENSG00000064313	TAF2	0.001527551635490454
ENSG00000064393	HIPK2	0.00047944523635123915
ENSG00000064419	TNPO3	0.0005642862795411929
ENSG00000064490	RFXANK	0.0005776585967396386
ENSG00000064545	TMEM161A	0.0011544225340003322
ENSG00000064547	LPAR2	0.0006020922144216456
ENSG00000064601	CTSA	0.00014558015641341626
ENSG00000064607	SUGP2	0.002271775110557428
ENSG00000064651	SLC12A2	0.0006562900352946599
ENSG00000064652	SNX24	0.0004720458946394501
ENSG00000064655	EYA2	0.0019574950495098165
ENSG00000064687	ABCA7	0.000658141025724035
ENSG00000064692	SNCAIP	0.0005674999579241558
ENSG00000064703	DDX20	0.0013002012597098656
ENSG00000064726	BTBD1	0.002060396893284633
ENSG00000064787	BCAS1	0.0007584142065297783
ENSG00000064835	POU1F1	0.0006969906742142484
ENSG00000064933	PMS1	0.00034791106827469775
ENSG00000064961	HMG20B	0.0021943929170902265
ENSG00000064989	CALCRL	0.00045734094055660535
ENSG00000064995	TAF11	0.0006474152930877608
ENSG00000064999	ANKS1A	0.002119864263022464
ENSG00000065000	AP3D1	0.001964324725122424
ENSG00000065029	ZNF76	0.0026151361184929556
ENSG00000065054	NHERF2	0.0006942033862742392
ENSG00000065057	NTHL1	0.0005756404400472093
ENSG00000065060	BLTP3A	0.0006755131516911206
ENSG00000065135	GNAI3	0.000854160871995191
ENSG00000065150	IPO5	0.0013626495158405305
ENSG00000065154	OAT	0.0007014765631083719
ENSG00000065183	WDR3	0.0004559218971280643
ENSG00000065243	PKN2	0.0013173873933283176
ENSG00000065268	WDR18	0.0004518227221979032
ENSG00000065320	NTN1	0.00044794666791858617
ENSG00000065325	GLP2R	8.693784002389293e-05
ENSG00000065328	MCM10	0.002317592097142551
ENSG00000065357	DGKA	0.0
ENSG00000065371	ROPN1	0.0032388396452915913
ENSG00000065413	ANKRD44	0.000477043618730022
ENSG00000065427	KARS1	0.0005980765304229863
ENSG00000065485	PDIA5	0.0003264577371737687
ENSG00000065491	TBC1D22B	0.0033021930628365226
ENSG00000065518	NDUFB4	0.00081319984815309
ENSG00000065526	SPEN	0.0007561510071809607
ENSG00000065534	MYLK	0.0005579339331234223
ENSG00000065548	ZC3H15	0.0014186553366926091
ENSG00000065559	MAP2K4	0.000513777897822365
ENSG00000065600	PACC1	7.269983461810625e-05
ENSG00000065609	SNAP91	0.002021950255993943
ENSG00000065613	SLK	0.0026597702023991587
ENSG00000065618	COL17A1	0.002570108086729306
ENSG00000065621	GSTO2	0.0006970896554321371
ENSG00000065665	SEC61A2	0.0004235573603637022
ENSG00000065675	PRKCQ	0.00041541663676980534
ENSG00000065717	TLE2	0.0005268275333492056
ENSG00000065802	ASB1	0.00047172842573672824
ENSG00000065833	ME1	0.0003101063350641198
ENSG00000065882	TBC1D1	0.0048229022258965415
ENSG00000065883	CDK13	0.0006946218109078472
ENSG00000065911	MTHFD2	0.0010140897143173788
ENSG00000065923	SLC9A7	0.00044426413273868093
ENSG00000065970	FOXJ2	0.0004939483596899663
ENSG00000065978	YBX1	0.0009764902163169609
ENSG00000065989	PDE4A	0.005100652240116688
ENSG00000066027	PPP2R5A	0.02556045725009426
ENSG00000066032	CTNNA2	0.0004141415897720435
ENSG00000066044	ELAVL1	0.0013135935359969153
ENSG00000066056	TIE1	0.000849372602715448
ENSG00000066135	KDM4A	0.0003967886182181246
ENSG00000066136	NFYC	0.0011353467225490022
ENSG00000066185	ZMYND12	1.0095732192596643
ENSG00000066230	SLC9A3	0.00045424982113217993
ENSG00000066248	NGEF	0.0010710407061651495
ENSG00000066279	ASPM	0.001294032517762389
ENSG00000066322	ELOVL1	0.00042038557012347155
ENSG00000066336	SPI1	0.0004513203539318056
ENSG00000066379	POLR1H	0.0013678686450475652
ENSG00000066382	MPPED2	0.0008734484838441858
ENSG00000066405	CLDN18	0.003519452890714092
ENSG00000066422	ZBTB11	0.0003377041941803327
ENSG00000066427	ATXN3	0.0007544920681539224
ENSG00000066455	GOLGA5	0.0005631298920434347
ENSG00000066468	FGFR2	0.0004968196726622409
ENSG00000066557	LRRC40	0.25028038542609465
ENSG00000066583	ISOC1	0.01116820560105225
ENSG00000066629	EML1	0.0005773606590082636
ENSG00000066651	TRMT11	0.0006057248631350376
ENSG00000066654	THUMPD1	0.0006135743026334239
ENSG00000066697	MSANTD3	0.0025696352415707224
ENSG00000066735	KIF26A	0.0013286568541843735
ENSG00000066739	ATG2B	0.008036216714117472
ENSG00000066777	ARFGEF1	0.004601870869919367
ENSG00000066813	ACSM2B	0.003598544439228135
ENSG00000066827	ZFAT	0.0062242474182312435
ENSG00000066855	MTFR1	0.0003308878315237962
ENSG00000066926	FECH	0.0006428083806895302
ENSG00000066933	MYO9A	0.0005366299587876711
ENSG00000067048	DDX3Y	0.0006609161741835123
ENSG00000067057	PFKP	0.0015049261730837316
ENSG00000067064	IDI1	0.0007886623009198956
ENSG00000067066	SP100	0.0015799303155290545
ENSG00000067082	KLF6	0.0005953914762812929
ENSG00000067113	PLPP1	0.0003292311015457017
ENSG00000067141	NEO1	0.0005728513156100234
ENSG00000067167	TRAM1	0.0004426706477715925
ENSG00000067177	PHKA1	0.0007614997682594549
ENSG00000067182	TNFRSF1A	0.001183033945835632
ENSG00000067191	CACNB1	0.000461062553767988
ENSG00000067208	EVI5	0.002081995703974826
ENSG00000067221	STOML1	0.00037070997325372446
ENSG00000067225	PKM	0.0007504953689476679
ENSG00000067248	DHX29	0.0005058886511051242
ENSG00000067334	DNTTIP2	0.0030926941012694442
ENSG00000067365	METTL22	0.0
ENSG00000067369	TP53BP1	0.0006899449917909806
ENSG00000067445	TRO	0.0002448494187774486
ENSG00000067533	RRP15	0.0006564450668520294
ENSG00000067560	RHOA	0.001331617500682114
ENSG00000067596	DHX8	0.0018484375209482096
ENSG00000067606	PRKCZ	0.0005342413448943262
ENSG00000067646	ZFY	0.004956864666610272
ENSG00000067704	IARS2	0.0009811898121370177
ENSG00000067715	SYT1	0.0005189935313865135
ENSG00000067798	NAV3	0.0003388444836218696
ENSG00000067829	IDH3G	0.00026697709313339146
ENSG00000067836	ROGDI	0.0017456561381550273
ENSG00000067840	PDZD4	0.0033902396125995438
ENSG00000067842	ATP2B3	0.0004995772712845792
ENSG00000067900	ROCK1	0.04062009204790229
ENSG00000067955	CBFB	0.0014451286021994747
ENSG00000067992	PDK3	0.0005069805163202545
ENSG00000068001	HYAL2	0.00044380902158991375
ENSG00000068024	HDAC4	0.012523607067123521
ENSG00000068028	RASSF1	0.0008468202190670127
ENSG00000068079	IFI35	0.0007216147919280047
ENSG00000068097	HEATR6	0.0009644869533076417
ENSG00000068120	COASY	0.0035768327556979784
ENSG00000068305	MEF2A	0.0018606169519443938
ENSG00000068308	OTUD5	0.0006649206652582507
ENSG00000068323	TFE3	0.0005426182333394536
ENSG00000068354	TBC1D25	0.002268016014568275
ENSG00000068366	ACSL4	0.0005303007162638096
ENSG00000068383	INPP5A	0.0006884063270717888
ENSG00000068394	GPKOW	0.019803249567303283
ENSG00000068400	GRIPAP1	0.014419838983712907
ENSG00000068438	FTSJ1	0.00047301773201979813
ENSG00000068615	REEP1	9.077946901925316e-05
ENSG00000068650	ATP11A	0.0001501332200177785
ENSG00000068654	POLR1A	0.0005422237211405445
ENSG00000068697	LAPTM4A	0.0003280268467733549
ENSG00000068724	TTC7A	0.0008222803094213305
ENSG00000068745	IP6K2	0.0006079252718791395
ENSG00000068784	SRBD1	0.0006188316024235974
ENSG00000068796	KIF2A	0.0025851986642919655
ENSG00000068831	RASGRP2	0.0007725505568032531
ENSG00000068878	PSME4	0.0048059760151772934
ENSG00000068903	SIRT2	0.0005499748438069219
ENSG00000068912	ERLEC1	0.00031440405609828304
ENSG00000068971	PPP2R5B	0.0008720673138213897
ENSG00000068976	PYGM	0.0016951572995367314
ENSG00000068985	PAGE1	0.00011767978435273108
ENSG00000069011	PITX1	0.0014116994616415468
ENSG00000069018	TRPC7	0.00017439865769119933
ENSG00000069020	MAST4	0.0009726306532229501
ENSG00000069122	ADGRF5	0.0029243912724723486
ENSG00000069188	SDK2	0.0010604893939216709
ENSG00000069248	NUP133	0.00230966035860547
ENSG00000069275	NUCKS1	0.00034069707498929347
ENSG00000069329	VPS35	0.0016384666328121966
ENSG00000069345	DNAJA2	0.01719785175691868
ENSG00000069399	BCL3	0.00043390409291532706
ENSG00000069424	KCNAB2	0.0004088396656243276
ENSG00000069431	ABCC9	0.0005848868779594341
ENSG00000069482	GAL	0.0004923874921587412
ENSG00000069493	CLEC2D	0.0001553622815890776
ENSG00000069509	FUNDC1	0.00121067305917677
ENSG00000069535	MAOB	0.002096568158322043
ENSG00000069667	RORA	0.0022411762263345736
ENSG00000069696	DRD4	0.0007413348600948666
ENSG00000069702	TGFBR3	0.0004179337747700629
ENSG00000069764	PLA2G10	0.001654091805448843
ENSG00000069849	ATP1B3	0.0002474477486202886
ENSG00000069869	NEDD4	0.0008697373082213744
ENSG00000069966	GNB5	0.00041177446041729127
ENSG00000069974	RAB27A	0.0007545026951447653
ENSG00000070010	UFD1	0.0007822813970506104
ENSG00000070018	LRP6	0.0009908037084187526
ENSG00000070019	GUCY2C	0.00034362472922566667
ENSG00000070031	SCT	0.000841608897644619
ENSG00000070047	PHRF1	0.00043599147397799243
ENSG00000070061	ELP1	0.0006730615407377627
ENSG00000070081	NUCB2	0.0007506450033361034
ENSG00000070087	PFN2	0.0015404486771330994
ENSG00000070159	PTPN3	0.002578780217163512
ENSG00000070182	SPTB	0.0024127205247168604
ENSG00000070190	DAPP1	0.0007579846517273836
ENSG00000070193	FGF10	0.004015261342146914
ENSG00000070214	SLC44A1	0.0005309657838097337
ENSG00000070366	SMG6	0.001171066360484474
ENSG00000070367	EXOC5	0.0020559502870582946
ENSG00000070371	CLTCL1	0.0011781582645653543
ENSG00000070388	FGF22	0.0002762863878160715
ENSG00000070404	FSTL3	0.00041644398720563913
ENSG00000070413	DGCR2	0.00046483200594593654
ENSG00000070423	RNF126	0.0006882871637117205
ENSG00000070444	MNT	0.0031680051738476322
ENSG00000070476	ZXDC	0.0006868027251130115
ENSG00000070495	JMJD6	0.0013771289648047969
ENSG00000070501	POLB	0.0014457574620792002
ENSG00000070526	ST6GALNAC1	0.00030050084683352907
ENSG00000070540	WIPI1	0.00032499622216164425
ENSG00000070601	FRMPD1	0.004727481610416362
ENSG00000070614	NDST1	0.000617004362084117
ENSG00000070669	ASNS	0.0007375668762961141
ENSG00000070729	CNGB1	0.00041774035776143137
ENSG00000070748	CHAT	0.007554900406375964
ENSG00000070756	PABPC1	0.0012380575608403888
ENSG00000070759	TESK2	0.0005438759210392163
ENSG00000070761	CFAP20	0.000404003132643993
ENSG00000070770	CSNK2A2	0.0009589928413333837
ENSG00000070778	PTPN21	0.002017983212681429
ENSG00000070785	EIF2B3	0.0007969307544044568
ENSG00000070808	CAMK2A	0.0010704508949856972
ENSG00000070814	TCOF1	0.0007666406272619497
ENSG00000070882	OSBPL3	0.0022967688100834494
ENSG00000070886	EPHA8	0.001998295785369919
ENSG00000070950	RAD18	0.0006139796935258346
ENSG00000070961	ATP2B1	0.0005440712816380255
ENSG00000070985	TRPM5	0.00034911267243842303
ENSG00000071054	MAP4K4	0.001956665443003658
ENSG00000071082	RPL31	0.001320149884577404
ENSG00000071127	WDR1	0.0005667563380029605
ENSG00000071189	SNX13	0.0007392494831037766
ENSG00000071203	MS4A12	7.379009207397758e-05
ENSG00000071205	ARHGAP10	0.0006250180231290869
ENSG00000071242	RPS6KA2	0.0005910061065605987
ENSG00000071243	ING3	0.001221376219746162
ENSG00000071246	VASH1	0.00047513406502730504
ENSG00000071282	LMCD1	0.002228383111742005
ENSG00000071462	BUD23	0.001427375926368768
ENSG00000071537	SEL1L	0.0005540823842693499
ENSG00000071539	TRIP13	0.001622163444153557
ENSG00000071553	ATP6AP1	0.00034799084210135334
ENSG00000071564	TCF3	0.0012055507340846816
ENSG00000071575	TRIB2	0.0006428102265090274
